tag,mapping,alignment_class,step,op_name,op_category,latency_ms,step_latency_ms,step_count,weighted_latency_ms,aic_mix_step_latency_ms,aic_genonly_step_latency_ms,aic_ttft,aic_tpot,aic_request_latency,decode_batch_size,decode_prefix_len,prefill_batch_size,prefill_fresh_len,prefill_prefix_len,first_formal_prefill_req_count,first_formal_decode_req_count,first_formal_sum_prefill_fresh_tokens,first_formal_sum_decode_kv_tokens,aic_isl,aic_prefix,pct_of_weighted_total,pct_of_step
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_add_norm_1,context_other,0.281440047761194,36.52646770265534,2.0,0.562880095522388,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.003146839054648059,0.007705098945024306
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_add_norm_2,context_other,0.281440047761194,36.52646770265534,2.0,0.562880095522388,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.003146839054648059,0.007705098945024306
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_attention (scaled),attention_scaled,0.0,36.52646770265534,2.0,0.0,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_embedding,context_other,0.013976668656716418,36.52646770265534,2.0,0.027953337313432837,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0001562760066760303,0.0003826449568158042
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_logits_gemm,context_other,0.6363647375022955,36.52646770265534,2.0,1.272729475004591,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.007115325004038749,0.017422016896970142
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_mla_block,context_mla_block,6.7002321339735715,36.52646770265534,2.0,13.400464267947143,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.07491667345184111,0.1834349871582707
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_moe,context_moe,27.28848916769028,36.52646770265534,2.0,54.57697833538056,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.3051182095026232,0.7470880948531059
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_moe_post_dispatch,context_other,0.0,36.52646770265534,2.0,0.0,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_moe_pre_dispatch,context_other,0.0,36.52646770265534,2.0,0.0,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_p2p,context_other,0.0,36.52646770265534,2.0,0.0,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_router_gemm,context_other,0.12976796486798456,36.52646770265534,2.0,0.2595359297359691,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0014509623031163977,0.0035527104872106457
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_shared_act_gate,context_shared_ffn,0.07445143880597015,36.52646770265534,2.0,0.1489028776119403,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0008324568488851401,0.0020382873978410402
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_shared_ffn2_gemm,context_shared_ffn,0.3537217995699714,36.52646770265534,2.0,0.7074435991399428,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.003955036187002304,0.009683985937251116
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_shared_gate_up_gemm,context_shared_ffn,0.7665836960661645,36.52646770265534,2.0,1.533167392132329,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.008571329960419665,0.020987074422486155
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,mix_step,generation_attention,attention_scaled,0.0,36.52646770265534,2.0,0.0,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_add_norm_1,generation_other,0.019027056716417908,7.55847510900146,14.0,0.2663787940298507,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0014892180395990654,0.002517314199230266
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_add_norm_2,generation_other,0.019027056716417908,7.55847510900146,14.0,0.2663787940298507,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0014892180395990654,0.002517314199230266
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_embedding,generation_other,0.0030427940298507466,7.55847510900146,14.0,0.04259911641791045,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0002381547407764894,0.0004025671826618909
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_logits_gemm,generation_other,0.6416549181844626,7.55847510900146,14.0,8.983168854582477,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0502213292155289,0.08489211235482004
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_mla_block,generation_mla_block,0.681078587833909,7.55847510900146,14.0,9.535100229674725,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.05330695832276176,0.09010793553091231
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_moe_overlap,generation_moe,6.1946446955204015,7.55847510900146,14.0,86.72502573728562,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.4848451742678361,0.8195627565331451
agg_aic_p0_small_b8_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_p2p,generation_other,0.0,7.55847510900146,14.0,0.0,36.52646770265535,7.55847510900146,71.22661202017792,9.489674615245052,213.5717312488537,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_add_norm_1,context_other,0.21532327164179105,33.00234534010323,2.0,0.4306465432835821,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.003179179575734356,0.006524483924484547
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_add_norm_2,context_other,0.21532327164179105,33.00234534010323,2.0,0.4306465432835821,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.003179179575734356,0.006524483924484547
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_attention (scaled),attention_scaled,0.0,33.00234534010323,2.0,0.0,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_embedding,context_other,0.011221802985074627,33.00234534010323,2.0,0.022443605970149254,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.00016568634955730382,0.00034003046963569303
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_logits_gemm,context_other,0.6363647375022955,33.00234534010323,2.0,1.272729475004591,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.00939572281602002,0.019282409505878617
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_mla_block,context_mla_block,4.951944088662494,33.00234534010323,2.0,9.903888177324989,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.07311387843411708,0.15004824771180958
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_moe,context_moe,25.947159293890003,33.00234534010323,2.0,51.894318587780006,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.383101548878058,0.7862216768685216
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_moe_post_dispatch,context_other,0.0,33.00234534010323,2.0,0.0,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_moe_pre_dispatch,context_other,0.0,33.00234534010323,2.0,0.0,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_p2p,context_other,0.0,33.00234534010323,2.0,0.0,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_router_gemm,context_other,0.1111946702003479,33.00234534010323,2.0,0.2223893404006958,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.0016417539160353952,0.0033692960016762277
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_shared_act_gate,context_shared_ffn,0.06028355820895522,33.00234534010323,2.0,0.12056711641791044,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.0008900675507537976,0.0018266446698774728
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_shared_ffn2_gemm,context_shared_ffn,0.2760639985402425,33.00234534010323,2.0,0.552127997080485,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.004075997076687357,0.00836498120649564
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_shared_gate_up_gemm,context_shared_ffn,0.5774666468302408,33.00234534010323,2.0,1.1549332936604817,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.008526111252501474,0.01749774571713619
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,generation_attention,attention_scaled,0.0,33.00234534010323,2.0,0.0,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_add_norm_1,generation_other,0.018513528358208957,4.960978442716675,14.0,0.2591893970149254,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.001913424477888218,0.0037318300355425023
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_add_norm_2,generation_other,0.018513528358208957,4.960978442716675,14.0,0.2591893970149254,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.001913424477888218,0.0037318300355425023
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_embedding,generation_other,0.0030213970149253733,4.960978442716675,14.0,0.04229955820895523,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.00031226975722394886,0.0006090324821631013
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_logits_gemm,generation_other,0.6415428867649413,4.960978442716675,14.0,8.981600414709177,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.06630523579298223,0.12931781384916216
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_mla_block,generation_mla_block,0.6563460537730991,4.960978442716675,14.0,9.188844752823387,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.06783518413970659,0.13230173469846368
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_moe_overlap,generation_moe,3.623041048447291,4.960978442716675,14.0,50.72257467826207,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.3744513359291118,0.730307758899126
agg_aic_p0_small_b8_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_p2p,generation_other,0.0,4.960978442716675,14.0,0.0,33.00234534010324,4.960978442716675,64.35457341320132,6.830402902542446,166.81061695133803,4,512,4,512,0,3,1,1536,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_add_norm_1,context_other,0.28195357611940297,36.54533333702412,3.0,0.8458607283582089,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0037371854669437164,0.007715173193775619
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_add_norm_2,context_other,0.28195357611940297,36.54533333702412,3.0,0.8458607283582089,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0037371854669437164,0.007715173193775619
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_attention (scaled),attention_scaled,0.0,36.54533333702412,3.0,0.0,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_embedding,context_other,0.013998065671641791,36.54533333702412,3.0,0.04199419701492538,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.00018553893982614194,0.00038303291811708106
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_logits_gemm,context_other,0.6363647375022955,36.54533333702412,3.0,1.9090942125068864,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.00843476816786993,0.017413023206921844
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_mla_block,context_mla_block,6.711477950294217,36.54533333702412,3.0,20.13443385088265,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.08895804125900109,0.18364801569602351
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_moe,context_moe,27.29593341350555,36.54533333702412,3.0,81.88780024051665,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.3617970272397492,0.7469061278434697
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_moe_post_dispatch,context_other,0.0,36.54533333702412,3.0,0.0,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_moe_pre_dispatch,context_other,0.0,36.54533333702412,3.0,0.0,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_p2p,context_other,0.0,36.54533333702412,3.0,0.0,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_router_gemm,context_other,0.12972881201825112,36.54533333702412,3.0,0.38918643605475334,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0017195051667412346,0.0035498051371397046
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_shared_act_gate,context_shared_ffn,0.07456148059701494,36.54533333702412,3.0,0.2236844417910448,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.000988283551909858,0.002040246285603766
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_shared_ffn2_gemm,context_shared_ffn,0.3540690722808339,36.54533333702412,3.0,1.0622072168425016,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.004693048442350001,0.00968848933502889
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,context_shared_gate_up_gemm,context_shared_ffn,0.7652926529155059,36.54533333702412,3.0,2.2958779587465177,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.010143657760252871,0.020940913190144225
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,mix_step,generation_attention,attention_scaled,0.0,36.54533333702412,3.0,0.0,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_add_norm_1,generation_other,0.019540585074626866,8.976946098580713,13.0,0.2540276059701493,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0011223458489162917,0.0021767519666533704
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_add_norm_2,generation_other,0.019540585074626866,8.976946098580713,13.0,0.2540276059701493,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0011223458489162917,0.0021767519666533704
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_embedding,generation_other,0.0030641910447761194,8.976946098580713,13.0,0.039834483582089554,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.00017599688475328944,0.00034134002935147165
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_logits_gemm,generation_other,0.6191287242995203,8.976946098580713,13.0,8.048673415893763,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.03556068311202676,0.06896874699931714
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_mla_block,generation_mla_block,0.7222060415378105,8.976946098580713,13.0,9.388678539991536,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.041481099449511054,0.08045119505084183
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_moe_overlap,generation_moe,7.593465971549352,8.976946098580713,13.0,98.71505763014157,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.43614328739428854,0.8458852139871827
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,intended_case,strict_prefix0,genonly_step,generation_p2p,generation_other,0.0,8.976946098580713,13.0,0.0,36.545333337024125,8.976946098580713,73.09066667404825,10.946116615612386,237.28241590823404,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_add_norm_1,context_other,0.47824979104477616,47.79316117499018,2.0,0.9564995820895523,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.004749135851423617,0.010006657423092593
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_add_norm_2,context_other,0.47824979104477616,47.79316117499018,2.0,0.9564995820895523,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.004749135851423617,0.010006657423092593
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_attention (scaled),attention_scaled,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_embedding,context_other,0.02217707462686567,47.79316117499018,2.0,0.04435414925373134,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.00022022370351706857,0.00046402192451063006
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_logits_gemm,context_other,0.6363647375022955,47.79316117499018,2.0,1.272729475004591,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.006319255431041011,0.013314974817679575
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_mla_block,context_mla_block,12.928796785340364,47.79316117499018,2.0,25.857593570680727,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.1283860724641314,0.2705156233127745
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_moe,context_moe,31.2588526815176,47.79316117499018,2.0,62.5177053630352,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.3104079515013643,0.6540444681419217
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_moe_post_dispatch,context_other,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_moe_pre_dispatch,context_other,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
