tag,mapping,alignment_class,step,op_name,op_category,latency_ms,step_latency_ms,step_count,weighted_latency_ms,aic_mix_step_latency_ms,aic_genonly_step_latency_ms,aic_ttft,aic_tpot,aic_request_latency,decode_batch_size,decode_prefix_len,prefill_batch_size,prefill_fresh_len,prefill_prefix_len,first_formal_prefill_req_count,first_formal_decode_req_count,first_formal_sum_prefill_fresh_tokens,first_formal_sum_decode_kv_tokens,aic_isl,aic_prefix,pct_of_weighted_total,pct_of_step
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_p2p,context_other,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_router_gemm,context_other,0.1572213371594747,47.79316117499018,2.0,0.3144426743189494,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0015612458236137835,0.0032896199643255132
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_shared_act_gate,context_shared_ffn,0.11662495522388061,47.79316117499018,2.0,0.23324991044776122,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0011581139529918782,0.0024402017434433615
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_shared_ffn2_gemm,context_shared_ffn,0.5886240005493164,47.79316117499018,2.0,1.1772480010986328,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.005845178390795008,0.012316071715660841
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_shared_gate_up_gemm,context_shared_ffn,1.128000020980835,47.79316117499018,2.0,2.25600004196167,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.011201312452941823,0.023601703533498622
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,generation_attention,attention_scaled,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_add_norm_1,generation_other,0.019027056716417908,7.55847510900146,14.0,0.2663787940298507,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0013226028578313682,0.002517314199230266
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_add_norm_2,generation_other,0.019027056716417908,7.55847510900146,14.0,0.2663787940298507,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0013226028578313682,0.002517314199230266
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_embedding,generation_other,0.0030427940298507466,7.55847510900146,14.0,0.04259911641791045,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0002115097536972324,0.0004025671826618909
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_logits_gemm,generation_other,0.6416549181844626,7.55847510900146,14.0,8.983168854582477,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.04460251741405927,0.08489211235482004
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_mla_block,generation_mla_block,0.681078587833909,7.55847510900146,14.0,9.535100229674725,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.04734292329615063,0.09010793553091231
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_moe_overlap,generation_moe,6.1946446955204015,7.55847510900146,14.0,86.72502573728562,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.4306002183971867,0.8195627565331451
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_p2p,generation_other,0.0,7.55847510900146,14.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_add_norm_1,context_other,0.544880095522388,52.667651686573635,2.0,1.089760191044776,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.004331563718502701,0.010345631105122773
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_add_norm_2,context_other,0.544880095522388,52.667651686573635,2.0,1.089760191044776,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.004331563718502701,0.010345631105122773
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_attention (scaled),attention_scaled,0.0,52.667651686573635,2.0,0.0,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_embedding,context_other,0.024953337313432838,52.667651686573635,2.0,0.049906674626865676,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.00019836835929710385,0.0004737886826990256
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_logits_gemm,context_other,0.6363647375022955,52.667651686573635,2.0,1.272729475004591,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.005058827494986337,0.012082648782013601
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_mla_block,context_mla_block,15.123905113688574,52.667651686573635,2.0,30.247810227377148,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.12022857727941948,0.28715738464458734
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_moe,context_moe,33.34626763343811,52.667651686573635,2.0,66.69253526687622,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.26508856575133716,0.6331451387254265
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_moe_post_dispatch,context_other,0.0,52.667651686573635,2.0,0.0,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_moe_pre_dispatch,context_other,0.0,52.667651686573635,2.0,0.0,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_p2p,context_other,0.0,52.667651686573635,2.0,0.0,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_router_gemm,context_other,0.22145772315318285,52.667651686573635,2.0,0.4429154463063657,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0017604941833540117,0.00420481483532022
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_shared_act_gate,context_shared_ffn,0.1309028776119403,52.667651686573635,2.0,0.2618057552238806,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.001040621890891191,0.0024854511910070765
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_shared_ffn2_gemm,context_shared_ffn,0.6651762083464978,52.667651686573635,2.0,1.3303524166929956,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0052878663657599115,0.012629691794594835
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_shared_gate_up_gemm,context_shared_ffn,1.4288638644748264,52.667651686573635,2.0,2.8577277289496528,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.011358856608819575,0.027129819134105827
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,mix_step,generation_attention,attention_scaled,0.0,52.667651686573635,2.0,0.0,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_add_norm_1,generation_other,0.02005411343283582,10.446468458791482,14.0,0.2807575880597015,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0011159513736391958,0.00191970267386954
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_add_norm_2,generation_other,0.02005411343283582,10.446468458791482,14.0,0.2807575880597015,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0011159513736391958,0.00191970267386954
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_embedding,generation_other,0.0030855880597014927,10.446468458791482,14.0,0.043198232835820895,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.00017170373775140556,0.0002953714044007609
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_logits_gemm,generation_other,0.6401090203493711,10.446468458791482,14.0,8.961526284891196,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.03562015059554334,0.061275159435404375
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_mla_block,generation_mla_block,0.7700037075786804,10.446468458791482,14.0,10.780051906101527,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.04284840105535354,0.07370947517968762
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_moe_overlap,generation_moe,8.993161915938058,10.446468458791482,14.0,125.90426682313282,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.5004425364932032,0.8608805886327682
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_p2p,generation_other,0.0,10.446468458791482,14.0,0.0,52.66765168657364,10.446468458791482,102.7019207888186,13.261214007310292,301.620130898473,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_add_norm_1,context_other,0.47824979104477616,47.79316117499018,2.0,0.9564995820895523,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.004749135851423617,0.010006657423092593
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_add_norm_2,context_other,0.47824979104477616,47.79316117499018,2.0,0.9564995820895523,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.004749135851423617,0.010006657423092593
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_attention (scaled),attention_scaled,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_embedding,context_other,0.02217707462686567,47.79316117499018,2.0,0.04435414925373134,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.00022022370351706857,0.00046402192451063006
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_logits_gemm,context_other,0.6363647375022955,47.79316117499018,2.0,1.272729475004591,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.006319255431041011,0.013314974817679575
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_mla_block,context_mla_block,12.928796785340364,47.79316117499018,2.0,25.857593570680727,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.1283860724641314,0.2705156233127745
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_moe,context_moe,31.2588526815176,47.79316117499018,2.0,62.5177053630352,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.3104079515013643,0.6540444681419217
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_moe_post_dispatch,context_other,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_moe_pre_dispatch,context_other,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_p2p,context_other,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_router_gemm,context_other,0.1572213371594747,47.79316117499018,2.0,0.3144426743189494,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0015612458236137835,0.0032896199643255132
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_shared_act_gate,context_shared_ffn,0.11662495522388061,47.79316117499018,2.0,0.23324991044776122,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0011581139529918782,0.0024402017434433615
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_shared_ffn2_gemm,context_shared_ffn,0.5886240005493164,47.79316117499018,2.0,1.1772480010986328,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.005845178390795008,0.012316071715660841
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_shared_gate_up_gemm,context_shared_ffn,1.128000020980835,47.79316117499018,2.0,2.25600004196167,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.011201312452941823,0.023601703533498622
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,generation_attention,attention_scaled,0.0,47.79316117499018,2.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_add_norm_1,generation_other,0.019027056716417908,7.55847510900146,14.0,0.2663787940298507,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0013226028578313682,0.002517314199230266
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_add_norm_2,generation_other,0.019027056716417908,7.55847510900146,14.0,0.2663787940298507,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0013226028578313682,0.002517314199230266
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_embedding,generation_other,0.0030427940298507466,7.55847510900146,14.0,0.04259911641791045,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0002115097536972324,0.0004025671826618909
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_logits_gemm,generation_other,0.6416549181844626,7.55847510900146,14.0,8.983168854582477,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.04460251741405927,0.08489211235482004
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_mla_block,generation_mla_block,0.681078587833909,7.55847510900146,14.0,9.535100229674725,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.04734292329615063,0.09010793553091231
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_moe_overlap,generation_moe,6.1946446955204015,7.55847510900146,14.0,86.72502573728562,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.4306002183971867,0.8195627565331451
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_p2p,generation_other,0.0,7.55847510900146,14.0,0.0,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,8,512,0,7,1,3584,512,512,0,0.0,0.0
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_add_norm_1,context_other,1.0702196059701492,93.93462286648807,2.0,2.1404392119402984,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.007222438857468905,0.011393238971015858
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_add_norm_2,context_other,1.0702196059701492,93.93462286648807,2.0,2.1404392119402984,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.007222438857468905,0.011393238971015858
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_attention (scaled),attention_scaled,0.0,93.93462286648807,2.0,0.0,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0,0.0
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_embedding,context_other,0.04684248358208955,93.93462286648807,2.0,0.0936849671641791,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.00031611920741906983,0.0004986711198986564
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_logits_gemm,context_other,0.6363647375022955,93.93462286648807,2.0,1.272729475004591,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.004294544205713023,0.006774549341692452
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_mla_block,context_mla_block,39.240671897212366,93.93462286648807,2.0,78.48134379442473,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.2648179419650061,0.41774449824519166
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_moe,context_moe,47.69870564103126,93.93462286648807,2.0,95.39741128206252,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.32189747146378134,0.5077862047610153
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_moe_post_dispatch,context_other,0.0,93.93462286648807,2.0,0.0,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0,0.0
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_moe_pre_dispatch,context_other,0.0,93.93462286648807,2.0,0.0,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0,0.0
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_p2p,context_other,0.0,93.93462286648807,2.0,0.0,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0,0.0
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_router_gemm,context_other,0.3438353670644574,93.93462286648807,2.0,0.6876707341289148,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0023203928444268163,0.003660368845608294
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_shared_act_gate,context_shared_ffn,0.24347562985074628,93.93462286648807,2.0,0.48695125970149256,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.001643109358183253,0.0025919689931241333
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_shared_ffn2_gemm,context_shared_ffn,1.233740202927341,93.93462286648807,2.0,2.467480405854682,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.00832596705567412,0.013134030512699143
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_shared_gate_up_gemm,context_shared_ffn,2.3505476953772204,93.93462286648807,2.0,4.701095390754441,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.015862806957303993,0.025023230238738703
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,generation_attention,attention_scaled,0.0,93.93462286648807,2.0,0.0,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0,0.0
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,genonly_step,generation_add_norm_1,generation_other,0.019027056716417908,7.74931221689128,14.0,0.2663787940298507,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0008988363425947934,0.0024553219929562753
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,genonly_step,generation_add_norm_2,generation_other,0.019027056716417908,7.74931221689128,14.0,0.2663787940298507,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0008988363425947934,0.0024553219929562753
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,genonly_step,generation_embedding,generation_other,0.0030427940298507466,7.74931221689128,14.0,0.04259911641791045,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.000143741299446508,0.0003926534309997638
